Protein.Group,Genes,n_obs,n_ID,est_ri,se_ri,p_ri,q_ri,shapiro_p,shapiro_p_marginal,shapiro_p_ranef,bp_stat,bp_p,bp_p_marginal,spearman_rho_absres_fitted,spearman_p,levene_p
Q5T2T1,MPP7,40,24,-0.0473244686595255,0.101282374621366,0.640319053187932,0.774011280527605,0.792453150987826,0.792453150987826,,0.857511211581493,0.354436099775758,0.354436099775758,-0.123940304749909,0.446086346565432,0.843982172240688
Q9Y2Q0,ATP8A1,50,26,-0.0736227616068733,0.0698128161764707,0.291620325943116,0.483040047110219,0.793826620099788,0.988194353960736,0.915054139861226,0.0302213777679564,0.861988874363138,0.484214302929776,-0.0746698679471789,0.605295233281969,0.528315065049475
O00461,GOLIM4,51,26,0.196736487564171,0.102207893321156,0.0542461381814757,0.185320413862917,0.795974112702747,0.87827120332187,0.520669382930605,1.14180321391253,0.285271621573756,0.0230507391304486,-0.0337556561085973,0.813669025911378,0.243542195751081
Q9UK55,SERPINA10,52,26,-0.00045937333244467,0.0931935207603444,0.996067050559513,0.99794876737765,0.797610213179641,0.00633483426428666,0.00627332416510854,6.69099636754245,0.00969010327645959,0.829323464762409,-0.257577051139759,0.0654801834201322,0.771890571411653
Q9BXJ4,C1QTNF3,52,26,0.485934562455842,0.206252049220224,0.0184717761951086,0.104563118531684,0.797952351617512,0.380336614273024,0.0402674080083931,1.51662457773202,0.218131010733921,0.830289263497898,0.0396994792111329,0.779388084547904,0.82689062731936
P02656,APOC3,52,26,0.301531067880537,0.137296511478159,0.0280773867978006,0.134302051401244,0.799351473441276,0.700079534988311,0.841333762008438,0.142175255656731,0.706128019038488,0.524294443405955,-0.0714590625800393,0.613710626897365,0.792512342902522
Q99442,SEC62,50,26,0.0347333160784638,0.0875447416436565,0.691552331961951,0.817481524775221,0.79936642496786,0.474055207597302,0.43439685742393,2.70025503621034,0.1003321957417,0.0108004851042424,-0.120864345738295,0.401947990122342,0.27019791160299
P14618,PKM,52,26,-0.082917400235025,0.0682191087169934,0.224191800316547,0.418899443916715,0.799503412891258,0.759577753456392,0.305689513703797,0.221392144014704,0.637981215688408,0.840963844749602,0.0631776658413728,0.655484277678397,0.879492056929779
Q8N9U0,TC2N,52,26,-0.263667986828432,0.118192457439679,0.0256919955592298,0.12641443674844,0.800059317738939,0.290531283510419,0.0931388073350789,1.64129063192017,0.20014848024661,0.335600487338235,-0.099889012208657,0.479953409586003,0.728831859054916
Q9NVA2,SEPTIN11,52,26,0.0453375600440293,0.099112365460977,0.647357722370125,0.778340607830228,0.800199099505741,0.800199099505741,,0.963256052679302,0.32636787880639,0.32636787880639,0.00474459978316727,0.973369757961442,0.0761610326323494
P21810,BGN,50,26,0.302017139294347,0.186815104425306,0.105950961391689,0.271960609618765,0.801255650975854,0.788170202060837,0.0728863624571247,0.626043780098105,0.428810205752899,0.508736361386607,0.0614165666266507,0.670931095949187,0.457681820182839
A0A087WSY6,IGKV3D-15,52,26,0.0923978823947319,0.172980203397824,0.593235732324738,0.741744126731874,0.801524163820944,0.339508329471718,0.327540975611216,0.119812214994213,0.729238246793709,0.0434602865931522,-0.00204900537863912,0.988696332325366,0.154718342066891
Q6P2E9,EDC4,41,25,0.113724491983116,0.0650069175952277,0.0802182065406712,0.235612066315097,0.801961131921004,0.801961131921004,,0.534439230392167,0.464746470924805,0.464746470924805,0.052203903539584,0.745823067480934,0.2400960906457
P31323,PRKAR2B,52,26,-0.127974726803997,0.11258012969609,0.255645543133146,0.447571872616141,0.802049268457391,0.921568873806394,0.771837824772916,0.895542676403855,0.343979701768185,0.466480125238225,-0.102791769828396,0.467229641192781,0.647216728927868
O76074,PDE5A,52,26,-0.0719930242018388,0.0884540969230206,0.415700720439297,0.59753738406127,0.804023439404844,0.296111736403153,0.142941782442526,1.58267319870225,0.20837606064021,0.671774145463517,-0.0682148040638607,0.629939487640213,0.334608322301279
Q9Y4L1,HYOU1,52,26,0.142231650620992,0.0734463672642896,0.0528018940197008,0.184625285158404,0.804092355333093,0.876312004854898,0.57952822983613,0.00044443225307747,0.983180593081752,0.871135884834427,0.0799112097669256,0.572304683869797,0.534249480492203
Q02952,AKAP12,52,26,0.561485885337332,0.162256329403539,0.000539199678001708,0.01633457848064,0.805889672223657,0.76353183785181,0.380631235130413,2.00523795380289,0.156756694585034,0.0109784120186019,0.195936139332366,0.16349440210854,0.0588152047529651
Q9UEY8,ADD3,49,26,0.0692858363859481,0.0632560554559997,0.273374988752003,0.467217209758678,0.806622608796289,0.515732827176812,0.884822156276741,0.573448506394831,0.448891816690918,0.236362806724418,-0.0942857142857143,0.51816319905295,0.0627083746881164
Q14392,LRRC32,45,25,-0.293776143953075,0.0722487994059745,4.77913889168989e-05,0.0055883506230472,0.807303719017028,0.665223185187254,0.232013577825675,0.337938613302054,0.56102151694369,0.692085429974735,-0.132674571805007,0.383715453974592,0.511595759479483
P01130,LDLR,51,26,0.410555112544033,0.142025025890987,0.00384355840552885,0.0475063818923366,0.808126824795695,0.346072066220649,0.757774158311798,0.207836504700528,0.648468439934992,0.1750435399489,-0.076289592760181,0.593653448575972,0.26205632857996
Q02153,GUCY1B1,50,26,-0.129041180270875,0.0547454195425751,0.0184176050123732,0.104563118531684,0.808717405959624,0.810049489727272,0.805838593265731,1.83261287302115,0.175819237471351,0.125847204707617,-0.00235294117647059,0.987277165996947,0.920094663370856
O00139,KIF2A,51,26,-0.117180683240649,0.0964599884242971,0.22443807275799,0.418899443916715,0.808972669388974,0.154355358863508,0.0427074651930916,2.33615302733479,0.126401366152594,0.0231467083862103,-0.189049773755656,0.183459321520105,0.590273638669534
Q9NRW1,RAB6B,51,26,-2.66125828702346e-05,0.124876962709137,0.999829962481679,0.999969600101054,0.809084448626182,0.764135586245607,0.30407806684123,5.08622300834793,0.0241166613547238,0.0418566341299478,-0.271855203619909,0.0539321185831076,0.770993449076356
Q6E0U4,DMKN,52,26,0.417173276203478,0.13999218825465,0.00288271539346072,0.0408605071825396,0.80925912478398,0.48256848196573,0.874540375607523,0.754715285672619,0.384987437417668,0.292006089208551,0.119696064202169,0.396883664766254,0.381483800861533
P36542,ATP5F1C,52,26,-0.0805537662418184,0.157200384514999,0.608351999114687,0.752525090978535,0.812032935989582,0.812032935989582,,1.05249257453757,0.30493372221653,0.30493372221653,-0.261125518975406,0.0615095813789749,0.262631892914327
Q15208,STK38,45,26,-0.155871056703506,0.0893044881071322,0.0809172073472167,0.236774782862594,0.812519525325813,0.826652814811105,0.940065886649773,0.348877582906893,0.554749191833334,0.566365645066492,0.110803689064559,0.467423695675301,0.732974523123682
P43686,PSMC4,51,26,-0.0917417341713843,0.0638663540814721,0.150870283127198,0.329364131880753,0.813350365284292,0.743855218806914,0.584723215376663,2.81969225565799,0.0931142545229171,0.432993405102869,-0.189592760180995,0.18218637626003,0.25422279052667
P02741,CRP,51,26,0.463964366654947,0.215854367233371,0.0316001408452258,0.144684674038516,0.813770190966125,0.75545857205858,0.778295823939276,0.418515390755328,0.517678766469889,0.5742382226462,-0.0313122171945701,0.826957772068301,0.57613428956778
Q9Y6D6,ARFGEF1,50,26,0.128169337228422,0.0712661527909315,0.0721041151181683,0.223696501722028,0.814162279220921,0.450580133943663,0.383305959342013,0.87751141356216,0.348884190232033,0.643976600849272,0.0264585834333734,0.855000034411861,0.242150189782685
P13804,ETFA,51,26,-0.116330895517991,0.0673111911184136,0.0839425358648314,0.239403215582256,0.814320098659266,0.456968051595995,0.892676150039969,0.833286497632737,0.361323922282502,0.765669090535939,0.0597285067873303,0.67632684870732,0.542309834238777
Q13094,LCP2,52,26,-0.10388858341776,0.0762356445905666,0.17296768776529,0.355365794677358,0.815425413593191,0.885049001437419,0.693178674398159,1.68141008538996,0.194737190670587,0.406088358868302,-0.136685733800051,0.332898016516003,0.329560281495918
P07384,CAPN1,52,26,-0.0595368922885275,0.0627955517678316,0.343075065379181,0.530581557568403,0.817285916085143,0.197723566184309,0.012009142848919,2.73588722471804,0.0981169964183424,0.527388289693342,-0.190130624092888,0.176524679283026,0.75650449372665
P01137,TGFB1,52,26,-0.220048741137333,0.0612022499005792,0.000323849378364305,0.0131670339361277,0.817542746942735,0.844408799921066,0.599275386836575,1.61266457298597,0.204117649404233,0.052218780393022,-0.0793989584222659,0.574776815773833,0.480645945665911
P48426,PIP4K2A,52,26,-0.284177218651792,0.0945205914544362,0.00264264301755269,0.0408605071825396,0.818044817841969,0.802314909792142,0.17550497898904,0.00448873562590659,0.946583273874961,0.952415572316457,0.113463672842141,0.422060587724401,0.0221683502015704
P16112,ACAN,51,26,0.288811191351561,0.133731483480722,0.0308009372786938,0.14247738950773,0.818989557615575,0.26285540750062,0.491641945374721,1.94361954424389,0.163276068005576,0.744458972771733,-0.118099547511312,0.408013678611885,0.884920872248801
Q92616,GCN1,46,25,-0.0300237904186671,0.0929243511783743,0.746620059935219,0.848806469904277,0.819876232841359,0.708030536347838,0.526319608627027,0.838374951407371,0.359861949463246,0.230147418350642,0.126117792167746,0.402388122401168,0.390458858380271
Q16799,RTN1,52,26,-0.186188369834936,0.128174295577391,0.146329670108144,0.324515200959946,0.820302474190525,0.469884702158259,0.070880120400068,1.62888893232513,0.201856793709597,0.648920318955054,-0.109024161188423,0.440539420987072,0.79788964780854
Q9UPT5,EXOC7,43,25,0.00899778003439769,0.082837285592805,0.913503953656223,0.947833559402364,0.820771614778662,0.705375752579749,0.143405214428281,0.0145178983057337,0.904094809453377,0.882672585810713,0.128209000302024,0.411291631307149,0.592853194290675
P24844,MYL9,51,26,-0.120337185361112,0.0753624735230441,0.110315066622221,0.279404553985789,0.822172057662647,0.0429275131744634,0.207737651982817,0.217678543206463,0.640814473398994,0.0883150988714519,0.0757466063348416,0.596291327088533,0.901142464927747
Q99418,CYTH2,45,25,-0.134480387238449,0.0816807701167469,0.0996784927535849,0.265522881559118,0.822741839146583,0.797992862180307,0.565247667705632,0.680230411560567,0.409507394030016,0.423420155290543,0.118181818181818,0.438138801018131,0.760484945581918
P14625,HSP90B1,52,26,0.102957987659957,0.0527046274373938,0.0507615049060093,0.181302406376043,0.824339389322789,0.334585009106351,0.522494817879419,0.584851783282684,0.444416835890288,0.804041199482385,0.131050969008794,0.353356818089582,0.883687012913539
P00505,GOT2,44,25,-0.134652885344601,0.143440828947196,0.347866966386223,0.533188951455075,0.825273040865697,0.650321817867412,0.882947137471254,0.192614993991358,0.660749034390809,0.292569574395914,0.0958421423537703,0.53477521373002,0.551159007967789
P28070,PSMB4,52,26,0.154063417462991,0.139095055859403,0.268029218501213,0.460728737837485,0.825589117209497,0.961481383257574,0.991839982108823,0.276085773962003,0.599278291888112,0.398618531285726,0.168189191496628,0.23258710512226,0.305641369177933
O00410,IPO5,52,26,0.0288044505951666,0.094663349057952,0.760912273377906,0.858109096619609,0.825865171299131,0.825865171299131,,0.611251303296367,0.434317060992809,0.434317060992809,0.0704788731426848,0.619545947079189,0.615491477644276
P27338,MAOB,51,26,-0.121659086956996,0.11236993133379,0.278956768260995,0.47154070783724,0.82656171235968,0.893244945366769,0.69807072460279,0.210853065724559,0.6460995999911,0.0160004287774121,0.156018099547511,0.273381302464412,0.0695372917179489
Q14643,ITPR1,52,26,-0.130700789690811,0.101662571179776,0.198571059709117,0.386900253736676,0.828179733066986,0.839834885994065,0.900577682300581,0.889052329684923,0.345734246801484,0.165511562472761,-0.0422607359344318,0.76553547325917,0.573436365645135
P11717,IGF2R,50,26,0.464720917003399,0.113768904254296,4.4118643311044e-05,0.0055883506230472,0.830738700223002,0.786839353086565,0.392244146856572,0.0599658635127969,0.806549902741994,0.720594334177801,0.10703481392557,0.458229291282773,0.528190083687345
O43149,ZZEF1,49,26,-0.0760785877866976,0.0696524402094053,0.274718751825371,0.467445453271144,0.832091451489443,0.0706036860475933,0.0888123912999146,1.35013716589252,0.245254138715086,0.32243386313317,-0.247244897959184,0.0868600303503502,0.985721198763297
Q9Y6C2,EMILIN1,52,26,-0.168450533552996,0.11445425931954,0.141082552950157,0.319137219217554,0.83283575627198,0.859680619722777,0.981119114534077,0.153931742253563,0.69480600799597,0.795328742967894,0.0192948006488517,0.891855115920144,0.801263873907631
P11362,FGFR1,52,26,0.247190475787484,0.0935447817673209,0.0082300648114349,0.0688707459128668,0.836244382335576,0.881989645827099,0.462433383573769,0.0575973855997509,0.810334479092479,0.786607198955301,0.079142832749936,0.576014730439635,0.927667650562114
Q14012,CAMK1,52,26,-0.134102075720186,0.0726190066103504,0.0647975088451809,0.205992080588075,0.837169143054052,0.596602751736023,0.47103472959149,4.1266520116661,0.0422127866030273,0.060436450113847,-0.165030308204559,0.241575054394641,0.348015857307224
O15439,ABCC4,50,26,-0.161810832488622,0.106929997874529,0.130218511251853,0.305292260825664,0.838228612180344,0.838228612180344,,1.70849957271834,0.191180159042289,0.191180159042289,-0.235798808795441,0.0992470753116614,0.274172612678772
P01042,KNG1,52,26,0.0467316653740966,0.062166814888083,0.452223066587353,0.629445619709424,0.83913097879351,0.906350723654154,0.169363733200356,0.132605477490432,0.715745740134833,0.293524449729602,0.165798685221549,0.239367125494721,0.80546940893158
P61158,ACTR3,52,26,-0.0505145167208757,0.131177697409686,0.700174705761102,0.823891790099697,0.83975130475787,0.83975130475787,,0.628495388365706,0.427907752966925,0.427907752966925,0.144235833408285,0.307651488611116,0.349179544054188
P18428,LBP,52,26,0.163432437713477,0.134741428171642,0.225155116832888,0.418899443916715,0.840273731522732,0.711408885954987,0.904007852165857,0.791877169727792,0.373533113527912,0.885627067590567,-0.0740203193033382,0.601027275220398,0.946257448580982
Q99704,DOK1,51,26,-0.00955207295153066,0.104460701091698,0.927141561317957,0.954319595094099,0.841987760976529,0.862615388760882,0.243460246194169,0.368361513570343,0.543898740960368,0.532971771919618,-0.0354751131221719,0.804348766706252,0.366211357795193
P55809,OXCT1,44,25,-0.318739162179067,0.112363663084518,0.00455860290267169,0.0517870697399101,0.842149365329873,0.400365091645457,0.746167341970342,1.34672394310548,0.245851658999444,0.619106228132758,0.000422832980972516,0.998180918564069,0.9974708685564
O75791,GRAP2,51,26,-0.251841011578899,0.0709139719278958,0.000383246473351178,0.0148028950331893,0.843652183323659,0.0891819862961327,0.00320294153305374,0.52760928034895,0.467613705418407,0.97160762118915,0.0310407239819005,0.828437365536388,0.418555562746325
P49641,MAN2A2,51,26,0.23963937613398,0.0946104715632514,0.0113121471092872,0.0798048734422319,0.84382536207665,0.383983091399275,0.738217055182371,0.633761747386261,0.425978828375093,0.717644556201988,0.229049773755656,0.105889206277326,0.0475131599176242
O15116,LSM1,48,26,-0.298194251893799,0.211793974746416,0.159147378892904,0.336825616971968,0.843902306182613,0.633499465062463,0.449370296045939,0.455920362625072,0.499536794741983,0.371726127885191,-0.149804602692141,0.308465760174737,0.544887257793222
Q3LXA3,TKFC,48,26,0.0179095584888727,0.0968393560998171,0.853275384117701,0.919148571191962,0.845111149461974,0.884092447940422,0.166778120886107,0.0367720748864197,0.847929842681752,0.77472293380485,0.0386452453321754,0.793766191474861,0.484715318851338
Q969X5,ERGIC1,45,26,-0.226119397973489,0.153976594710102,0.141960050154182,0.319255134626218,0.846211193830685,0.846211193830685,,2.14709453035934,0.142839976119748,0.142839976119748,0.00860236081175457,0.955275279761578,0.0819779645874561
Q9UPN3,MACF1,51,26,-0.0893259821899091,0.0652154904707654,0.170779012950044,0.352745421133446,0.847376869065406,0.230295633697346,0.794136655327516,0.489257697404333,0.484258615584081,0.433363509121492,-0.149592760180995,0.293812676388143,0.415917110815476
Q969V3,NCLN,50,26,-0.0974873972503347,0.0803323375073589,0.2249191865148,0.418899443916715,0.850072826582835,0.238784966796337,0.0283134679905869,1.96335474143238,0.161154988903687,0.823629325695583,0.0648739495798319,0.653544587491382,0.910154103602265
Q9NQW7,XPNPEP1,48,26,-0.221661123881944,0.108881348469773,0.0417700045100911,0.164117665441389,0.85346688848678,0.85346688848678,,1.3795087645452,0.240184840312694,0.240184840312694,-0.204831211881423,0.162545097559934,0.118617970508053
